FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_DESCR,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,state_descriptions,geographic_areas_code,geographic_areas_desc,CAUSES,MONTH
2009,2454953.5,122,,Debris Burning,37.0,C,44.29,-96.738,SD,South Dakota,NR,Northern Rockies,Human,May
1999,2451291.5,113,,Debris Burning,0.5,B,26.81,-81.97,FL,Florida,SA,Southern Area,Human,Apr
2004,2453036.5,32,,Debris Burning,2.11,B,34.49687577,-85.35373128,GA,Georgia,SA,Southern Area,Human,Feb
2008,2454577.5,112,,Railroad,0.43,B,31.63208986,-83.06435656,GA,Georgia,SA,Southern Area,Human,Apr
1998,2451102.5,289,1500.0,Equipment Use,0.1,A,43.2805,-102.8032,SD,South Dakota,NR,Northern Rockies,Human,Oct
2004,2453230.5,226,1330.0,Equipment Use,139.0,D,45.3755,-108.5271,MT,Montana,RM,Rocky Mountain,Human,Aug
2002,2452332.5,58,,Arson,1.0,B,32.4833,-80.95,SC,South Carolina,SA,Southern Area,Human,Feb
1997,2450582.5,134,,Arson,0.25,A,40.09167,-74.10416,NJ,New Jersey,,National,Human,May
2007,2454164.5,64,,Arson,40.0,C,28.15611,-81.1825,FL,Florida,SA,Southern Area,Human,Mar
2006,2453766.5,31,,Debris Burning,1.0,B,32.71399998,-95.55599999,TX,Texas,SA,Southern Area,Human,Jan
2001,2452167.5,258,,Debris Burning,3.0,B,34.8833,-79.8833,NC,North Carolina,,National,Human,Sep
2003,2452848.5,209,,Arson,1.05,B,34.02516857,-85.1564051,GA,Georgia,SA,Southern Area,Human,Jul
2000,2451645.5,102,,Debris Burning,0.2,A,32.8458,-80.6956,SC,South Carolina,SA,Southern Area,Human,Apr
2008,2454636.5,171,,Debris Burning,4.0,B,29.30035,-96.44901,TX,Texas,SA,Southern Area,Human,Jun
1995,2449793.5,76,1445.0,Debris Burning,1.0,B,37.648516,-91.60025285,MO,Missouri,SA,Southern Area,Human,Mar
2003,2452730.5,91,,Debris Burning,3.0,B,35.58872999,-94.25184,AR,Arkansas,SA,Southern Area,Human,Apr
2001,2452095.5,186,1853.0,Lightning,4.0,B,41.9077,-105.4183,WY,Wyoming,RM,Rocky Mountain,Lightning,Jul
1997,2450541.5,93,1630.0,Arson,1.0,B,37.22464801,-91.37054353,MO,Missouri,SA,Southern Area,Human,Apr
2001,2452071.5,162,1115.0,Miscellaneous,0.5,B,35.03833333,-111.745,AZ,Arizona,SW,Southwest,Undefined,Jun
1992,2448789.5,168,1930.0,Powerline,1.5,B,41.76349,-73.89488,NY,New York,EA,Eastern Area,Human,Jun
1997,2450515.5,67,1300.0,Campfire,0.1,A,32.07356,-109.35998,AZ,Arizona,SW,Southwest,Human,Mar
2001,2451942.5,33,,Miscellaneous,0.1,A,35.8333,-81.4333,NC,North Carolina,,National,Undefined,Feb
1992,2448821.5,200,1353.0,Lightning,0.1,A,40.7166,-119.7844,NV,Nevada,GB,Great Basin,Lightning,Jul
2006,2454096.5,361,,Arson,3.0,B,38.37499997,-75.91944002,MD,Maryland,EA,Eastern Area,Human,Dec
1998,2451150.5,337,,Railroad,0.5,B,30.04,-82.84,FL,Florida,SA,Southern Area,Human,Dec
2002,2452479.5,205,1215.0,Equipment Use,0.3,B,42.9643,-114.4014,ID,Idaho,GB,Great Basin,Human,Jul
1999,2451394.5,216,1200.0,Lightning,0.3,B,48.96625,-121.06707,WA,Washington,NW,Northwest,Lightning,Aug
2003,2452819.5,180,1206.0,Children,0.5,B,39.925469,-121.724111,CA,California,CA,California,Human,Jun
2006,2453798.5,63,,Smoking,0.1,A,36.18472,-80.10833998,NC,North Carolina,,National,Human,Mar
1994,2449595.5,243,,Children,0.1,A,46.98252,-123.87343,WA,Washington,NW,Northwest,Human,Aug
1999,2451413.5,235,1745.0,Lightning,0.1,A,38.58472222,-119.8166667,CA,California,CA,California,Lightning,Aug
1992,2448828.5,207,500.0,Lightning,0.1,A,42.2332,-113.5342,ID,Idaho,GB,Great Basin,Lightning,Jul
1996,2450339.5,257,945.0,Miscellaneous,0.1,A,34.565,-118.6816667,CA,California,CA,California,Undefined,Sep
2000,2451842.5,299,,Arson,0.2,A,35.6667,-81.3,NC,North Carolina,,National,Human,Oct
1994,2449558.5,206,800.0,Lightning,6.0,B,47.52666667,-120.83,WA,Washington,NW,Northwest,Lightning,Jul
1992,2448763.5,142,,Children,0.1,A,35.3817,-81.015,NC,North Carolina,,National,Human,May
2000,2451612.5,69,,Arson,2.0,B,37.1367,-82.8553,KY,Kentucky,SA,Southern Area,Human,Mar
1995,2449799.5,82,1400.0,Miscellaneous,20.0,C,36.28,-82.22333333,TN,Tennessee,SA,Southern Area,Undefined,Mar
2004,2453190.5,186,2200.0,Fireworks,0.5,B,47.4205,-116.9672,ID,Idaho,GB,Great Basin,Human,Jul
2001,2452039.5,130,202.0,Arson,0.3,B,40.028,-124.0547,CA,California,CA,California,Human,May
2001,2451955.5,46,,Arson,4.0,B,32.4672,-81.0406,SC,South Carolina,SA,Southern Area,Human,Feb
2001,2452211.5,302,,Equipment Use,22.0,C,46.12636641,-92.57647206,MN,Minnesota,NR,Northern Rockies,Human,Oct
2002,2452344.5,70,,Miscellaneous,0.25,A,40.22917,-74.65833,NJ,New Jersey,,National,Undefined,Mar
1998,2451014.5,201,1519.0,Lightning,0.5,B,35.9019,-113.0855,AZ,Arizona,SW,Southwest,Lightning,Jul
2000,2451717.5,174,1325.0,Lightning,0.1,A,43.79666667,-119.3666667,OR,Oregon,NW,Northwest,Lightning,Jun
2000,2451689.5,146,1830.0,Lightning,0.1,A,37.34277778,-108.1397222,CO,Colorado,RM,Rocky Mountain,Lightning,May
2008,2454587.5,122,,Missing/Undefined,0.5,B,35.35367,-82.56242,NC,North Carolina,,National,Undefined,May
2005,2453707.5,337,,Arson,2.0,B,31.7075,-90.6072,MS,Mississippi,SA,Southern Area,Human,Dec
1995,2449928.5,211,1729.0,Arson,8.0,B,33.0848,-111.901,AZ,Arizona,SW,Southwest,Human,Jul
1998,2450940.5,127,,Equipment Use,0.7,B,27.03,-82.13,FL,Florida,SA,Southern Area,Human,May
2007,2454301.5,201,,Miscellaneous,0.01,A,32.24387121,-84.28565474,GA,Georgia,SA,Southern Area,Undefined,Jul
2008,2454623.5,158,1430.0,Debris Burning,0.1,A,34.85494,-106.67044,NM,New Mexico,SW,Southwest,Human,Jun
1996,2450137.5,55,,Missing/Undefined,25.0,C,34.84166667,-81.69166667,SC,South Carolina,SA,Southern Area,Undefined,Feb
2004,2453187.5,183,1739.0,Lightning,0.1,A,44.2425,-119.2927778,OR,Oregon,NW,Northwest,Lightning,Jul
2008,2454539.5,74,,Arson,1.0,B,30.97429,-93.23912,LA,Louisiana,SA,Southern Area,Human,Mar
2003,2452744.5,105,,Arson,0.1,A,47.27560379,-95.61838642,MN,Minnesota,NR,Northern Rockies,Human,Apr
1998,2451057.5,244,,Debris Burning,1.0,B,34.1278,-93.1258,AR,Arkansas,SA,Southern Area,Human,Sep
2006,2453832.5,97,,Debris Burning,0.01,A,46.42002389,-92.80093516,MN,Minnesota,NR,Northern Rockies,Human,Apr
2006,2453747.5,12,,Debris Burning,0.74,B,31.00014,-83.80675349,GA,Georgia,SA,Southern Area,Human,Jan
1994,2449440.5,88,1145.0,Missing/Undefined,0.5,B,34.79019936,-95.05079654,OK,Oklahoma,SA,Southern Area,Undefined,Mar
1993,2449142.5,155,,Equipment Use,1.0,B,30.2006,-81.74,FL,Florida,SA,Southern Area,Human,Jun
2004,2453113.5,109,,Children,0.25,A,30.79634561,-81.63532574,GA,Georgia,SA,Southern Area,Human,Apr
2000,2451695.5,152,1730.0,Arson,20.0,C,30.29166667,-89.86666667,LA,Louisiana,SA,Southern Area,Human,Jun
2003,2452992.5,353,,Debris Burning,25.0,C,32.10472,-94.56666998,TX,Texas,SA,Southern Area,Human,Dec
1993,2448988.5,1,,Debris Burning,1.0,B,43.09093093,-110.2046966,WY,Wyoming,RM,Rocky Mountain,Human,Jan
2005,2453622.5,252,,Missing/Undefined,2000.0,F,41.81340163,-112.4393189,UT,Utah,RM,Rocky Mountain,Undefined,Sep
1997,2450633.5,185,,Miscellaneous,0.25,A,39.38334,-75.0375,NJ,New Jersey,,National,Undefined,Jul
1992,2448645.5,24,1420.0,Missing/Undefined,30.0,C,34.99340008,-94.97010028,OK,Oklahoma,SA,Southern Area,Undefined,Jan
2005,2453656.5,286,2220.0,Equipment Use,1.0,B,42.6408,-114.2642,ID,Idaho,GB,Great Basin,Human,Oct
2004,2453204.5,200,1730.0,Lightning,0.1,A,37.135,-107.1387,CO,Colorado,RM,Rocky Mountain,Lightning,Jul
2006,2453744.5,9,,Miscellaneous,20.0,C,32.4278404,-93.03471432,LA,Louisiana,SA,Southern Area,Undefined,Jan
1993,2449171.5,184,,Miscellaneous,0.1,A,35.295,-81.0417,NC,North Carolina,,National,Undefined,Jul
2008,2454491.5,26,,Missing/Undefined,33.0,C,35.95881,-81.57213,NC,North Carolina,,National,Undefined,Jan
1999,2451409.5,231,,Debris Burning,25.0,C,44.33296,-103.52822,SD,South Dakota,NR,Northern Rockies,Human,Aug
2002,2452502.5,228,,Smoking,0.01,A,44.61946,-123.42774,OR,Oregon,NW,Northwest,Human,Aug
2002,2452554.5,280,,Debris Burning,0.01,A,45.30154,-123.94153,OR,Oregon,NW,Northwest,Human,Oct
1992,2448776.5,155,1930.0,Arson,84.0,C,31.12585391,-89.50901256,MS,Mississippi,SA,Southern Area,Human,Jun
2006,2453920.5,185,,Lightning,7.0,B,35.97294999,-100.2337,TX,Texas,SA,Southern Area,Lightning,Jul
2006,2453775.5,40,,Miscellaneous,1.0,B,38.63582998,-78.12099999,VA,Virginia,EA,Eastern Area,Undefined,Feb
2001,2452225.5,316,,Children,0.25,A,39.44584,-74.49583,NJ,New Jersey,,National,Human,Nov
2009,2454845.5,14,1700.0,Arson,0.3,B,36.763,-96.7705,OK,Oklahoma,SA,Southern Area,Human,Jan
1995,2450022.5,305,1125.0,Miscellaneous,0.1,A,44.40305556,-119.8380556,OR,Oregon,NW,Northwest,Undefined,Nov
2006,2453955.5,220,1045.0,Lightning,0.1,A,43.22055556,-122.6866667,OR,Oregon,NW,Northwest,Lightning,Aug
1994,2449524.5,172,1420.0,Lightning,0.2,A,39.4333,-108.784,CO,Colorado,RM,Rocky Mountain,Lightning,Jun
2006,2453949.5,214,,Debris Burning,0.1,A,46.08169987,-122.0372673,WA,Washington,NW,Northwest,Human,Aug
2006,2453889.5,154,1516.0,Children,0.1,A,48.1142,-105.1775,MT,Montana,RM,Rocky Mountain,Human,Jun
2007,2454129.5,29,,Debris Burning,0.96,B,32.76357608,-83.29090911,GA,Georgia,SA,Southern Area,Human,Jan
1994,2449401.5,49,,Missing/Undefined,1.0,B,33.85416667,-78.67916667,SC,South Carolina,SA,Southern Area,Undefined,Feb
1992,2448908.5,287,,Arson,10.0,C,30.70208,-93.74792,TX,Texas,SA,Southern Area,Human,Oct
2002,2452453.5,179,,Lightning,60.0,C,45.40753,-101.50081,SD,South Dakota,NR,Northern Rockies,Lightning,Jun
1992,2448876.5,255,,Lightning,2.0,B,29.35,-81.12,FL,Florida,SA,Southern Area,Lightning,Sep
2006,2453978.5,243,900.0,Powerline,0.5,B,47.9544,-102.1411,ND,North Dakota,NR,Northern Rockies,Human,Aug
2004,2453319.5,315,,Missing/Undefined,4.0,B,37.25636,-83.65112002,KY,Kentucky,SA,Southern Area,Undefined,Nov
1993,2449322.5,335,1454.0,Debris Burning,4.0,B,33.55209413,-90.12084727,MS,Mississippi,SA,Southern Area,Human,Dec
2000,2451708.5,165,,Children,0.2,A,34.7231,-80.8253,SC,South Carolina,SA,Southern Area,Human,Jun
1995,2449799.5,82,1612.0,Arson,2.0,B,31.12833333,-88.885,MS,Mississippi,SA,Southern Area,Human,Mar
1995,2450007.5,290,1815.0,Miscellaneous,0.2,A,43.37551802,-89.53883613,WI,Wisconsin,NR,Northern Rockies,Undefined,Oct
1994,2449579.5,227,800.0,Lightning,0.5,B,33.37833333,-108.7233333,NM,New Mexico,SW,Southwest,Lightning,Aug
2005,2453557.5,187,,Lightning,0.5,B,36.23854001,-105.0944,NM,New Mexico,SW,Southwest,Lightning,Jul
1994,2449468.5,116,,Equipment Use,0.3,B,29.49,-81.97,FL,Florida,SA,Southern Area,Human,Apr
2007,2454270.5,170,,Missing/Undefined,0.5,B,35.00959,-77.9174,NC,North Carolina,,National,Undefined,Jun
2003,2452855.5,216,1330.0,Lightning,0.1,A,33.93861111,-109.4583333,AZ,Arizona,SW,Southwest,Lightning,Aug
1994,2449515.5,163,1340.0,Miscellaneous,2.0,B,33.2834,-112.1693,AZ,Arizona,SW,Southwest,Undefined,Jun
2003,2452730.5,91,1800.0,Children,0.3,B,47.8675,-95.0486,MN,Minnesota,NR,Northern Rockies,Human,Apr
2000,2451628.5,85,,Missing/Undefined,0.25,A,44.36666667,-69.33333333,ME,Maine,,National,Undefined,Mar
1999,2451416.5,238,930.0,Lightning,0.2,A,35.9886,-118.0145,CA,California,CA,California,Lightning,Aug
1998,2451067.5,254,,Miscellaneous,0.5,B,34.3333,-80.5,SC,South Carolina,SA,Southern Area,Undefined,Sep
2006,2453892.5,157,,Arson,1.0,B,30.29053001,-94.54251999,TX,Texas,SA,Southern Area,Human,Jun
2008,2454831.5,366,,Debris Burning,1.0,B,29.2,-95.51,TX,Texas,SA,Southern Area,Human,Dec
1999,2451378.5,200,1530.0,Lightning,0.1,A,37.56945,-112.20834,UT,Utah,RM,Rocky Mountain,Lightning,Jul
1996,2450201.5,119,,Missing/Undefined,10.0,C,34.4125,-80.025,SC,South Carolina,SA,Southern Area,Undefined,Apr
1996,2450131.5,49,1400.0,Railroad,25.0,C,37.0833,-114.5175,NV,Nevada,GB,Great Basin,Human,Feb
2000,2451738.5,195,1130.0,Equipment Use,20.0,C,41.3802,-110.5946,WY,Wyoming,RM,Rocky Mountain,Human,Jul
2003,2452891.5,252,1700.0,Campfire,0.5,B,48.45503,-92.98201,MN,Minnesota,NR,Northern Rockies,Human,Sep
1998,2450912.5,99,,Arson,2.0,B,31.6753,-92.9244,LA,Louisiana,SA,Southern Area,Human,Apr
1998,2451048.5,235,,Lightning,0.25,A,44.09688,-121.5282,OR,Oregon,NW,Northwest,Lightning,Aug
2002,2452460.5,186,,Debris Burning,0.3,B,47.05576,-122.76749,WA,Washington,NW,Northwest,Human,Jul
1997,2450672.5,224,,Miscellaneous,3.5,B,47.76414,-117.48312,WA,Washington,NW,Northwest,Undefined,Aug
1994,2449412.5,60,,Debris Burning,3.0,B,34.235,-78.6417,NC,North Carolina,,National,Human,Mar
2002,2452492.5,218,1130.0,Lightning,0.1,A,38.98833333,-105.3861111,CO,Colorado,RM,Rocky Mountain,Lightning,Aug
1997,2450570.5,122,,Debris Burning,0.2,A,34.8017,-78.7283,NC,North Carolina,,National,Human,May
1997,2450579.5,131,,Miscellaneous,4.0,B,30.09,-82.97,FL,Florida,SA,Southern Area,Undefined,May
1998,2451166.5,353,,Debris Burning,18.4,C,31.19,-83.4358,GA,Georgia,SA,Southern Area,Human,Dec
2005,2453572.5,202,,Lightning,1.0,B,45.24869999,-101.2519,SD,South Dakota,NR,Northern Rockies,Lightning,Jul
1993,2449158.5,171,1210.0,Campfire,0.3,B,33.915,-109.4666667,AZ,Arizona,SW,Southwest,Human,Jun
1992,2448829.5,208,,Missing/Undefined,5.0,B,33.54166667,-79.99583333,SC,South Carolina,SA,Southern Area,Undefined,Jul
2005,2453605.5,235,,Missing/Undefined,0.1,A,40.4550446,-112.3866684,UT,Utah,RM,Rocky Mountain,Undefined,Aug
1999,2451496.5,318,,Arson,1.0,B,33.8819,-87.8375,AL,Alabama,SA,Southern Area,Human,Nov
2006,2453931.5,196,,Debris Burning,1.0,B,32.42579999,-94.71600001,TX,Texas,SA,Southern Area,Human,Jul
2001,2452059.5,150,,Lightning,8.0,B,26.7622,-81.7367,FL,Florida,SA,Southern Area,Lightning,May
1998,2450963.5,150,900.0,Children,3.0,B,33.3167,-110.4348,AZ,Arizona,SW,Southwest,Human,May
1997,2450682.5,234,,Miscellaneous,0.1,A,45.688552,-121.269671,WA,Washington,NW,Northwest,Undefined,Aug
1995,2449971.5,254,1600.0,Campfire,0.1,A,36.56814,-118.76079,CA,California,CA,California,Human,Sep
2007,2454172.5,72,2059.0,Miscellaneous,0.1,A,33.706886,-117.358892,CA,California,CA,California,Undefined,Mar
2001,2451936.5,27,1430.0,Arson,6.0,B,32.8083,-88.8522,MS,Mississippi,SA,Southern Area,Human,Jan
1999,2451226.5,48,,Arson,1.2,B,32.5403,-86.3186,AL,Alabama,SA,Southern Area,Human,Feb
2004,2453232.5,228,1310.0,Lightning,0.5,B,42.81694444,-121.6080556,OR,Oregon,NW,Northwest,Lightning,Aug
2006,2453828.5,93,,Debris Burning,1.5,B,33.96554997,-78.3056,NC,North Carolina,,National,Human,Apr
2000,2451790.5,247,,Equipment Use,250.0,D,32.02708001,-95.92709001,TX,Texas,SA,Southern Area,Human,Sep
2008,2454519.5,54,,Miscellaneous,10.0,C,31.65833,-95.58456,TX,Texas,SA,Southern Area,Undefined,Feb
2000,2451828.5,285,,Debris Burning,3.0,B,35.005,-87.2383,TN,Tennessee,SA,Southern Area,Human,Oct
2009,2455058.5,227,1310.0,Miscellaneous,0.5,B,34.05666667,-111.3663889,AZ,Arizona,SW,Southwest,Undefined,Aug
1994,2449457.5,105,,Missing/Undefined,0.25,A,32.51139068,-103.2869415,NM,New Mexico,SW,Southwest,Undefined,Apr
1992,2448747.5,126,2325.0,Smoking,1.0,B,37.70360621,-92.82644658,MO,Missouri,SA,Southern Area,Human,May
2003,2452771.5,132,,Campfire,0.25,A,39.47139,-74.75195,NJ,New Jersey,,National,Human,May
2006,2454073.5,338,,Arson,10.0,C,36.90317002,-82.37216997,VA,Virginia,EA,Eastern Area,Human,Dec
2002,2452380.5,106,,Arson,0.1,A,39.025,-77.9533,VA,Virginia,EA,Eastern Area,Human,Apr
1994,2449519.5,167,1455.0,Miscellaneous,0.01,A,44.08414373,-90.89478358,WI,Wisconsin,NR,Northern Rockies,Undefined,Jun
2000,2451682.5,139,,Railroad,0.1,A,34.9833,-80.5667,NC,North Carolina,,National,Human,May
2005,2453498.5,128,,Children,0.1,A,34.95817,-80.07461,NC,North Carolina,,National,Human,May
2001,2452053.5,144,,Equipment Use,2.0,B,29.4956,-83.19,FL,Florida,SA,Southern Area,Human,May
2006,2453950.5,215,,Debris Burning,2.0,B,30.07247998,-98.37803999,TX,Texas,SA,Southern Area,Human,Aug
2006,2453940.5,205,1945.0,Lightning,0.1,A,38.28666667,-119.2680556,CA,California,CA,California,Lightning,Jul
1995,2449943.5,226,1045.0,Lightning,0.1,A,38.2667,-108.684,CO,Colorado,RM,Rocky Mountain,Lightning,Aug
1997,2450695.5,247,,Debris Burning,2.0,B,34.3333,-79.45,SC,South Carolina,SA,Southern Area,Human,Sep
2006,2453836.5,101,,Debris Burning,1.0,B,36.00657998,-81.17995,NC,North Carolina,,National,Human,Apr
1997,2450530.5,82,,Children,1.0,B,35.1717,-87.3217,TN,Tennessee,SA,Southern Area,Human,Mar
2005,2453709.5,339,,Lightning,1.0,B,30.53785394,-93.56082318,LA,Louisiana,SA,Southern Area,Lightning,Dec
2001,2452009.5,100,,Miscellaneous,5.0,B,34.8047,-95.0467,OK,Oklahoma,SA,Southern Area,Undefined,Apr
1994,2449502.5,150,1831.0,Lightning,0.2,A,40.31333333,-120.6283333,CA,California,CA,California,Lightning,May
2002,2452431.5,157,1240.0,Equipment Use,3.0,B,38.9183,-117.7154,NV,Nevada,GB,Great Basin,Human,Jun
1993,2449121.5,134,2247.0,Miscellaneous,1.0,B,33.3023,-112.1693,AZ,Arizona,SW,Southwest,Undefined,May
1992,2448830.5,209,905.0,Miscellaneous,0.2,A,34.00666667,-111.3066667,AZ,Arizona,SW,Southwest,Undefined,Jul
1997,2450598.5,150,1130.0,Campfire,0.1,A,33.1501,-105.7728,NM,New Mexico,SW,Southwest,Human,May
2002,2452405.5,131,,Lightning,7.0,B,31.1975,-86.4553,AL,Alabama,SA,Southern Area,Lightning,May
2000,2451616.5,73,,Debris Burning,8.0,B,36.105,-88.175,TN,Tennessee,SA,Southern Area,Human,Mar
1993,2449196.5,209,,Missing/Undefined,4.0,B,33.925,-81.77916667,SC,South Carolina,SA,Southern Area,Undefined,Jul
2005,2453473.5,103,,Debris Burning,8.0,B,44.50397733,-90.61895928,WI,Wisconsin,NR,Northern Rockies,Human,Apr
2006,2453825.5,90,,Debris Burning,0.14,A,34.72535947,-85.2383253,GA,Georgia,SA,Southern Area,Human,Mar
1998,2450994.5,181,,Debris Burning,0.1,A,31.5492,-81.4142,GA,Georgia,SA,Southern Area,Human,Jun
1996,2450280.5,198,1449.0,Lightning,0.1,A,45.73833333,-114.5816667,ID,Idaho,GB,Great Basin,Lightning,Jul
2008,2454467.5,2,,Debris Burning,50.0,C,31.97239,-98.94954,TX,Texas,SA,Southern Area,Human,Jan
1996,2450312.5,230,1900.0,Lightning,0.1,A,38.05,-114.1841,NV,Nevada,GB,Great Basin,Lightning,Aug
2007,2454158.5,58,,Railroad,1.2,B,34.18226163,-84.49568792,GA,Georgia,SA,Southern Area,Human,Feb
1994,2449433.5,81,1600.0,Arson,8.0,B,34.71966546,-89.66751364,MS,Mississippi,SA,Southern Area,Human,Mar
2001,2451976.5,67,,Smoking,2.0,B,36.0833,-80.7333,NC,North Carolina,,National,Human,Mar
1998,2450869.5,56,,Debris Burning,0.5,B,35.875,-87.3417,TN,Tennessee,SA,Southern Area,Human,Feb
2007,2454228.5,128,,Lightning,2.0,B,28.17389002,-82.39527998,FL,Florida,SA,Southern Area,Lightning,May
1992,2448827.5,206,,Missing/Undefined,1.0,B,33.90833333,-81.225,SC,South Carolina,SA,Southern Area,Undefined,Jul
1996,2450132.5,50,,Miscellaneous,0.2,A,34.8617,-80.615,NC,North Carolina,,National,Undefined,Feb
2004,2453020.5,16,,Debris Burning,5.0,B,32.0847,-89.8669,MS,Mississippi,SA,Southern Area,Human,Jan
2005,2453480.5,110,,Smoking,0.1,A,35.17056,-81.19563,NC,North Carolina,,National,Human,Apr
2001,2452101.5,192,1712.0,Lightning,1.0,B,35.6375,-109.1701,AZ,Arizona,SW,Southwest,Lightning,Jul
1995,2449783.5,66,,Equipment Use,1.0,B,28.65,-80.86,FL,Florida,SA,Southern Area,Human,Mar
2005,2453622.5,252,1930.0,Miscellaneous,6500.0,G,48.436897,-102.305107,ND,North Dakota,NR,Northern Rockies,Undefined,Sep
1996,2450267.5,185,1245.0,Debris Burning,2.0,B,32.77224434,-89.86715003,MS,Mississippi,SA,Southern Area,Human,Jul
1994,2449435.5,83,1430.0,Debris Burning,4.0,B,38.05,-86.63333333,IN,Indiana,NR,Northern Rockies,Human,Mar
1997,2450658.5,210,1754.0,Children,0.5,B,33.2834,-112.1674,AZ,Arizona,SW,Southwest,Human,Jul
1997,2450529.5,81,,Miscellaneous,0.1,A,31.2406,-93.0583,LA,Louisiana,SA,Southern Area,Undefined,Mar
2006,2453922.5,187,,Equipment Use,2.0,B,31.4666,-99.86918998,TX,Texas,SA,Southern Area,Human,Jul
2008,2454575.5,110,,Arson,4.0,B,36.42904,-93.27965,AR,Arkansas,SA,Southern Area,Human,Apr
1999,2451394.5,216,,Lightning,0.1,A,44.67798,-119.34568,OR,Oregon,NW,Northwest,Lightning,Aug
2001,2452140.5,231,,Arson,4.0,B,35.3889,-92.5097,AR,Arkansas,SA,Southern Area,Human,Aug
2006,2453916.5,181,,Debris Burning,1.0,B,30.75661687,-91.01233527,LA,Louisiana,SA,Southern Area,Human,Jun
1999,2451356.5,178,1200.0,Campfire,631.0,E,32.8001,-116.3384,CA,California,CA,California,Human,Jun
2004,2453370.5,366,,Miscellaneous,0.03,A,34.8716052,-83.96671385,GA,Georgia,SA,Southern Area,Undefined,Dec
2008,2454735.5,270,,Debris Burning,2.0,B,28.81222,-97.92191,TX,Texas,SA,Southern Area,Human,Sep
1996,2450135.5,53,1630.0,Arson,12.0,C,34.9834,-96.5503,OK,Oklahoma,SA,Southern Area,Human,Feb
2008,2454646.5,181,1817.0,Lightning,238.0,D,39.6767,-118.215,NV,Nevada,GB,Great Basin,Lightning,Jun
2005,2453715.5,345,,Campfire,2.0,B,30.80874732,-93.18902547,LA,Louisiana,SA,Southern Area,Human,Dec
2007,2454401.5,301,,Miscellaneous,5.0,B,32.726,-94.648,TX,Texas,SA,Southern Area,Undefined,Oct
2002,2452334.5,60,,Arson,6.0,B,34.2,-78.05,NC,North Carolina,,National,Human,Mar
1997,2450739.5,291,1217.0,Smoking,1.0,B,42.2166,-117.7843,OR,Oregon,NW,Northwest,Human,Oct
2003,2452869.5,230,800.0,Lightning,0.3,B,36.9167,-107.7006,NM,New Mexico,SW,Southwest,Lightning,Aug
